,category,description,link,id,updated_at,price,type,name,created_at
593,Electronics/Television & Video/Televisions/Smart TVs,"LG 43'' 4K UHD TV HDR WebOS Smart AI ThinQ- 43UQ75006KSh 56,000KSh 68,00018%offers from",https://www.jumia.co.ke/43-4k-uhd-tv-hdr-webos-smart-ai-thinq-43uq75006-lg-mpg1290971.html,969484fa-051c-4240-b1ad-8cb861df470f,2023-10-24T15:32:48,"KSh 56,000",lg+tv+43,LG 43'' 4K UHD TV HDR WebOS Smart AI ThinQ- 43UQ75006,2023-10-24T15:32:48
594,Phones & Tablets/Mobile Phones/Smartphones/Android Phones,"Shipped from abroadHuawei Y6(2019) 4GB RAM/64GB ROM Smartphone-BlackKSh 14,998KSh 19,09621%4 out of 5(1)",https://www.jumia.co.ke/huawei-y62019-4gb-ram64gb-rom-smartphone-black-152064848.html,97f37b38-3ff8-44f9-bca8-af74077f8a84,2023-10-22T14:15:24,"KSh 14,998",huawei+y6,Huawei Y6(2019) 4GB RAM/64GB ROM Smartphone-Black,2023-10-22T14:15:24
595,Electronics/Television & Video/Televisions/Smart TVs,"LG 43'' 4K ULTRA HD SMART TV, NETFLIX, MAGIC REMOTE 43UP75KSh 59,000KSh 68,00013%offers from",https://www.jumia.co.ke/43-4k-ultra-hd-smart-tv-netflix-magic-remote-43up75-lg-mpg351796.html,982288fe-27ff-47ef-980c-5ed4ace187b5,2023-10-24T14:51:18,"KSh 59,000",lg+tv+43,LG 43'' 4K ULTRA HD SMART TV,2023-10-24T14:51:18
596,Electronics/Television & Video/Televisions/Smart TVs,"LG 43” FULL HD SMART TV, NETFLIX, YOUTUBE 43LM6370PVAKSh 42,800KSh 52,99519%5 out of 5(1)",https://www.jumia.co.ke/lg-43-full-hd-smart-tv-netflix-youtube-43lm6370pva-55568784.html,98987d20-ff64-4b3d-b59d-fd89b0a4593e,2023-10-24T14:54:35,"KSh 42,800",lg+tv+43,LG 43” FULL HD SMART TV,2023-10-24T14:54:35
597,Electronics/Television & Video/Televisions/Smart TVs,"LG 43'' 43UP7550 UHD 4K TV HDR WebOS Smart AI ThinQ - 2021 Local WarrantyKSh 58,990KSh 80,00026%",https://www.jumia.co.ke/43-43up7550-uhd-4k-tv-hdr-webos-smart-ai-thinq-2021-local-warranty-lg-mpg356733.html,98ef8fa5-e6cc-46d8-971f-2898ad967ff1,2023-10-24T15:32:48,"KSh 58,990",lg+tv+43,LG 43'' 43UP7550 UHD 4K TV HDR WebOS Smart AI ThinQ - 2021 Local Warranty,2023-10-24T15:32:48
598,Electronics/Television & Video/Televisions/Smart TVs,"LG 43'' FULL HD SMART TV, ACTIVE HDR, NETFLIX, CHROMECASTKSh 42,199KSh 60,00030%offers from",https://www.jumia.co.ke/43-full-hd-smart-tv-netflix-youtube-43lm6300pvb-lg-mpg603483.html,990d10aa-f49b-40e3-942e-ec7faa6ae450,2023-10-24T14:51:36,"KSh 42,199",lg+tv+43,LG 43'' FULL HD SMART TV,2023-10-24T14:51:36
599,Electronics/Television & Video/Televisions/Smart TVs,"LG 43” FULL HD SMART TV, NETFLIX, YOUTUBE 43LM6370PVAKSh 48,000KSh 55,00013%offers from",https://www.jumia.co.ke/43-full-hd-smart-tv-netflix-youtube-43lm6370pva-lg-mpg603485.html,9942a311-a796-42e7-b7e6-81965c65660b,2023-10-24T14:51:18,"KSh 48,000",lg+tv+43,LG 43” FULL HD SMART TV,2023-10-24T14:51:18
600,Electronics/Television & Video/Televisions/Smart TVs,"LG 43'' 43UP7550 UHD 4K TV HDR WebOS Smart AI ThinQ - 2021 Local WarrantyKSh 58,990KSh 80,00026%",https://www.jumia.co.ke/43-43up7550-uhd-4k-tv-hdr-webos-smart-ai-thinq-2021-local-warranty-lg-mpg356733.html,99443424-ad6a-42c9-b61e-fe4bd41417e6,2023-10-24T14:52:05,"KSh 58,990",lg+tv+43,LG 43'' 43UP7550 UHD 4K TV HDR WebOS Smart AI ThinQ - 2021 Local Warranty,2023-10-24T14:52:05
601,Home & Office/Home & Furniture/Lighting/Lighting Bulbs & Component/Lighting Bulb/Specialty Bulb,"Dp Light Solar LED Rechargeable Bulb With USB And PanelKSh 869 - KSh 1,199KSh 1,500 - KSh 1,80042%3.3 out of 5(7)",https://www.jumia.co.ke/dp-light-solar-led-rechargeable-bulb-with-usb-and-panel-97023782.html,9952df55-ced1-40e2-b691-d71d24015298,2023-10-22T13:53:02,"KSh 869 - KSh 1,199",bulbs,Dp Light Solar LED Rechargeable Bulb With USB And Panel,2023-10-22T13:53:02
602,Electronics/Television & Video/Televisions/Smart TVs,"LG 43UP7750 - 43"" 4K UHD Smart Frameless LED TV - Black 2022KSh 49,995KSh 69,00028%offers from",https://www.jumia.co.ke/43up7750-43-4k-uhd-smart-frameless-led-tv-black-2022-lg-mpg1290972.html,9972a8e2-3797-469e-b20c-875134cfe1a8,2023-10-24T14:55:49,"KSh 49,995",lg+tv+43,"LG 43UP7750 - 43"" 4K UHD Smart Frameless LED TV - Black 2022",2023-10-24T14:55:49
603,Electronics/Television & Video/Televisions/Smart TVs,"LG 43"" 4K 2022 LATEST MODEL,ALEXA VOICE CONTROL,MAGIC REMOTE,NETFLIX-43UQ80006KSh 60,000KSh 72,00017%",https://www.jumia.co.ke/lg-43-4k-2022-latest-modelalexa-voice-controlmagic-remotenetflix-43uq80006-160578427.html,99c58f57-d6b6-42ea-9b65-971f0a833eff,2023-10-24T15:32:48,"KSh 60,000",lg+tv+43,"LG 43"" 4K 2022 LATEST MODEL",2023-10-24T15:32:48
604,Home & Office/Home & Kitchen/Kitchen & Dining/Cutlery & Knife Accessories/Knife Sets/Knife Block Sets,"stainless steel Bonita Knife SetKSh 3,400KSh 4,50024%",https://www.jumia.co.ke/stainless-steel-bonita-knife-set-132257901.html,99e43522-9c82-4a08-a106-1ec9bdc8628b,2023-10-22T13:56:42,"KSh 3,400",knives,stainless steel Bonita Knife Set,2023-10-22T13:56:42
605,Electronics/Television & Video/Televisions/Smart TVs,"LG 43'' 4K UHD FRAMELESS TV HDR WebOS Smart AI ThinQ 43UP7550PVG  - 2021KSh 58,000KSh 68,00015%",https://www.jumia.co.ke/lg-43-4k-uhd-frameless-tv-hdr-webos-smart-ai-thinq-43up7550pvg-2021-67964082.html,99ed237d-ff2b-4c89-8e35-4860cfb46ebf,2023-10-24T15:28:28,"KSh 58,000",lg+tv+43,LG 43'' 4K UHD FRAMELESS TV HDR WebOS Smart AI ThinQ 43UP7550PVG  - 2021,2023-10-24T15:28:28
606,Home & Office/Home & Kitchen/Lighting & Ceiling Fans/Lamps & Lighting/Table Lamps,"Shipped from abroadGeneric Rechargeable Led Desk Lamp Portable USB  & Plug-in 360°KSh 781KSh 1,25038%2.5 out of 5(2)",https://www.jumia.co.ke/generic-rechargeable-led-desk-lamp-portable-usb-plug-in-360-115572605.html,9ab42cbd-33c6-4a85-a566-b128704a543a,2023-10-22T13:54:06,KSh 781,lamps,Generic Rechargeable Led Desk Lamp Portable USB  & Plug-in 360°,2023-10-22T13:54:06
607,Electronics/Television & Video/Televisions/Smart TVs,"LG 43” FULL HD SMART TV, NETFLIX, YOUTUBE 43LM6300PVBKSh 44,999KSh 59,00024%",https://www.jumia.co.ke/lg-43-full-hd-smart-tv-netflix-youtube-43lm6300pvb-115584683.html,9ab7ac08-fcfe-4651-a561-df9f94a8cb8d,2023-10-24T14:52:05,"KSh 44,999",lg+tv+43,LG 43” FULL HD SMART TV,2023-10-24T14:52:05
608,Electronics/Television & Video/Televisions/Smart TVs,"LG 43'' 4K UHD FRAMELESS TV HDR WebOS Smart AI ThinQ 43UP7550PVG  - 2021KSh 58,000KSh 68,00015%",https://www.jumia.co.ke/lg-43-4k-uhd-frameless-tv-hdr-webos-smart-ai-thinq-43up7550pvg-2021-67964082.html,9b295bae-f203-4d89-af04-b16f6645b58a,2023-10-24T15:11:23,"KSh 58,000",lg+tv+43,LG 43'' 4K UHD FRAMELESS TV HDR WebOS Smart AI ThinQ 43UP7550PVG  - 2021,2023-10-24T15:11:23
609,Electronics/Television & Video/Televisions/Smart TVs,"LG 43” FULL HD SMART TV, NETFLIX, YOUTUBE 43LM6370PVBKSh 46,000KSh 59,00022%",https://www.jumia.co.ke/43-full-hd-smart-tv-netflix-youtube-43lm6370pvb-lg-mpg603484.html,9b983e40-03f4-4b51-a73d-808d24f0d24b,2023-10-24T14:55:51,"KSh 46,000",lg+tv+43,LG 43” FULL HD SMART TV,2023-10-24T14:55:51
610,Phones & Tablets/Mobile Phones/Smartphones/Android Phones,"Shipped from abroadSamsung Galaxy A51 5G - Prism Cube Pink - 128GB HDD- 6GB RAMKSh 29,600",https://www.jumia.co.ke/samsung-galaxy-a51-5g-prism-cube-pink-128gb-hdd-6gb-ram-160115110.html,9bd29988-477d-49f2-8980-d63a7c95f4f2,2023-10-24T17:57:36,"KSh 29,600",Samsung+Galaxy+A51,Samsung Galaxy A51 5G - Prism Cube Pink - 128GB HDD- 6GB RAM,2023-10-24T17:57:36
611,Electronics/Television & Video/Televisions/Smart TVs,"LG 43” FULL HD SMART TV, NETFLIX, YOUTUBE 43LM6370PVAKSh 48,000KSh 55,00013%offers from",https://www.jumia.co.ke/43-full-hd-smart-tv-netflix-youtube-43lm6370pva-lg-mpg603485.html,9bd31d56-1910-4367-8ca2-8cf3c96bfd53,2023-10-24T15:28:31,"KSh 48,000",lg+tv+43,LG 43” FULL HD SMART TV,2023-10-24T15:28:31
612,Home & Office/Home & Furniture/Lighting/Lighting Bulbs & Component/Lighting Bulb/Specialty Bulb,"Dp 30 LED Rechargeable Emergency LampKSh 845KSh 1,15027%offers from4.3 out of 5(65)",https://www.jumia.co.ke/30-led-rechargeable-emergency-lamp-dp-mpg597164.html,9c001b9e-c0ad-4773-aad4-fb39cf29d183,2023-10-22T13:53:02,KSh 845,bulbs,Dp 30 LED Rechargeable Emergency Lamp,2023-10-22T13:53:02
613,Home & Office/Home & Kitchen/Kitchen & Dining/Cutlery & Knife Accessories/Knife Sets/Knife Block Sets,"Generic 7pc Knife Set +chopping Board/chopping Board/knifeKSh 1,899KSh 3,50046%3.5 out of 5(2)",https://www.jumia.co.ke/generic-7pc-knife-set-chopping-boardchopping-boardknife-84587667.html,9ca17dca-2c33-48b8-9e93-5316cbb5446d,2023-10-24T18:00:40,"KSh 1,899",knives,Generic 7pc Knife Set +chopping Board/chopping Board/knife,2023-10-24T18:00:40
614,Electronics/Television & Video/Televisions/Smart TVs,"LG 43'' 4K ULTRA HD SMART TV, DTS:X, MAGIC REMOTE, YOU-TUBE- 43UP7750KSh 56,999KSh 68,99917%",https://www.jumia.co.ke/43-4k-ultra-hd-smart-tv-dtsx-magic-remote-you-tube-43up7750-lg-mpg603482.html,9ca4e414-a485-48fd-a20b-a04a2d707ce2,2023-10-24T14:55:51,"KSh 56,999",lg+tv+43,LG 43'' 4K ULTRA HD SMART TV,2023-10-24T14:55:51
615,Electronics/Television & Video/Televisions/Smart TVs,"LG 43'' FULL HD SMART TV, ACTIVE HDR, NETFLIX, CHROMECAST 43LM6300PVBKSh 47,990KSh 58,00017%",https://www.jumia.co.ke/lg-43-full-hd-smart-tv-active-hdr-netflix-chromecast-43lm6300pvb-67964060.html,9cbed7eb-32ed-4095-9e1d-a9c4dfdd5fb3,2023-10-24T15:32:48,"KSh 47,990",lg+tv+43,LG 43'' FULL HD SMART TV,2023-10-24T15:32:48
616,Electronics/Television & Video/Televisions/Smart TVs,"LG 43'' 4K ULTRA HD SMART TV, DTS:X, MAGIC REMOTE, YOU-TUBE- 43UP77KSh 56,500KSh 68,00017%",https://www.jumia.co.ke/lg-43-4k-ultra-hd-smart-tv-dtsx-magic-remote-you-tube-43up77-67964090.html,9cd853d8-0eef-4394-8180-2a9935d11bdd,2023-10-24T14:54:35,"KSh 56,500",lg+tv+43,LG 43'' 4K ULTRA HD SMART TV,2023-10-24T14:54:35
617,Electronics/Television & Video/Televisions/Smart TVs,"LG 43'' 43UP7550 UHD 4K TV HDR WebOS Smart AI ThinQ - 2022 Local WarrantyKSh 57,699KSh 97,00041%offers from2 out of 5(1)",https://www.jumia.co.ke/43-43up7550-uhd-4k-tv-hdr-webos-smart-ai-thinq-2022-local-warranty-lg-mpg603489.html,9cfba3fe-9f4a-48a7-a5fe-a7448c9f8039,2023-10-24T14:52:05,"KSh 57,699",lg+tv+43,LG 43'' 43UP7550 UHD 4K TV HDR WebOS Smart AI ThinQ - 2022 Local Warranty,2023-10-24T14:52:05
618,"Grocery/Food Cupboard/Margarine, Jams, Honey & Spreads/Honey","Heaven 2 PCS PURE NATURAL HONEY IN DOME SQUEEZE PET - (2 X 227G)KSh 2,0005 out of 5(1)",https://www.jumia.co.ke/heaven-2-pcs-pure-natural-honey-in-dome-squeeze-pet-2-x-227g-113104279.html,9d1849bb-9b1a-4e44-b06c-940313a2f610,2023-10-24T21:39:43,"KSh 2,000",honey,Heaven 2 PCS PURE NATURAL HONEY IN DOME SQUEEZE PET - (2 X 227G),2023-10-24T21:39:43
619,Electronics/Television & Video/Televisions/Smart TVs,"LG 43'' 4K UHD TV HDR WebOS Smart AI ThinQ 43UP7550PVG  - 2021 NEW MODELKSh 58,999KSh 68,00013%",https://www.jumia.co.ke/lg-43-4k-uhd-tv-hdr-webos-smart-ai-thinq-43up7550pvg-2021-new-model-67964099.html,9d2fa77a-eab6-4e23-98f1-e4d771fb6f88,2023-10-24T17:41:33,"KSh 58,999",lg+tv+43,LG 43'' 4K UHD TV HDR WebOS Smart AI ThinQ 43UP7550PVG  - 2021 NEW MODEL,2023-10-24T17:41:33
620,Electronics/Television & Video/Televisions/Smart TVs,"LG 43UP77 43"" 4K UHD Smart TV With Magic RemoteKSh 66,000KSh 80,00018%offers from",https://www.jumia.co.ke/43up77-43-4k-uhd-smart-tv-with-magic-remote-lg-mpg603438.html,9da204bd-4476-4b5e-b4d0-7118c8f450c8,2023-10-24T15:30:01,"KSh 66,000",lg+tv+43,"LG 43UP77 43"" 4K UHD Smart TV With Magic Remote",2023-10-24T15:30:01
621,Home & Office/Home & Kitchen/Lighting & Ceiling Fans/Lamps & Lighting/Table Lamps,"Shipped from abroadGeneric Bedroom With Cloud Tulip Mirror Night LightKSh 1,599KSh 3,00047%",https://www.jumia.co.ke/generic-bedroom-with-cloud-tulip-mirror-night-light-156517595.html,9da2a5ba-6a9c-4160-b05e-9ad7ca1c580e,2023-10-22T13:54:06,"KSh 1,599",lamps,Generic Bedroom With Cloud Tulip Mirror Night Light,2023-10-22T13:54:06
622,Phones & Tablets/Mobile Phones/Smartphones/Android Phones,"Huawei Nova Y61, 6.52"", 128GB + 64GB RAM (Dual SIM), 5000mAh, Sapphire BlueKSh 25,699",https://www.jumia.co.ke/huawei-nova-y61-6.52-128gb-64gb-ram-dual-sim-5000mah-sapphireblue-161855891.html,9dfc8d63-acb7-4cf6-a1e2-f6de33edb6c9,2023-10-22T14:15:25,"KSh 25,699",huawei+y6,Huawei Nova Y61,2023-10-22T14:15:25
623,Home & Office/Home & Kitchen/Kitchen & Dining/Cutlery & Knife Accessories/Knife Sets/Boxed Knife Sets,"Generic German Executive Knife Set~completeKSh 3,793KSh 4,50016%",https://www.jumia.co.ke/generic-german-executive-knife-setcomplete-114436646.html,9e248eee-65fe-4cc3-b8fa-8e9c5ff53f97,2023-10-24T17:58:10,"KSh 3,793",knifes,Generic German Executive Knife Set~complete,2023-10-24T17:58:10
624,Electronics/Television & Video/Televisions/Smart TVs,"LG 43'' 43UP7550 UHD 4K TV HDR WebOS Smart AI ThinQ - 2022 Local WarrantyKSh 61,000KSh 87,00030%",https://www.jumia.co.ke/lg-43-43up7550-uhd-4k-tv-hdr-webos-smart-ai-thinq-2022-local-warranty-61015023.html,9e4495d9-bc80-464d-a7f8-92b26199ad9d,2023-10-24T17:41:33,"KSh 61,000",lg+tv+43,LG 43'' 43UP7550 UHD 4K TV HDR WebOS Smart AI ThinQ - 2022 Local Warranty,2023-10-24T17:41:33
625,Electronics/Television & Video/Televisions/Smart TVs,"LG 43'' FULL HD SMART TV, ACTIVE HDR, NETFLIX, CHROMECAST 43LM6300PVBKSh 47,990KSh 58,00017%",https://www.jumia.co.ke/lg-43-full-hd-smart-tv-active-hdr-netflix-chromecast-43lm6300pvb-67964060.html,9e66f88c-f4c8-4137-ad6f-cfa371f54e99,2023-10-24T14:54:35,"KSh 47,990",lg+tv+43,LG 43'' FULL HD SMART TV,2023-10-24T14:54:35
626,Electronics/Television & Video/Televisions/Smart TVs,"LG 43UP7750 - 43"" 4K UHD Smart LED TV - Black 2022KSh 55,899KSh 97,00042%",https://www.jumia.co.ke/lg-43up7750-43-4k-uhd-smart-led-tv-black-2022-61876705.html,9e701c8c-70ef-4048-81e4-9e80dc6f6617,2023-10-24T14:54:34,"KSh 55,899",lg+tv+43,"LG 43UP7750 - 43"" 4K UHD Smart LED TV - Black 2022",2023-10-24T14:54:34
627,Electronics/Television & Video/Televisions/Smart TVs,"LG 43” 4K ULTRA HD SMART TV, MAGIC REMOTE, NETFLIX 2021 NEW MODEL-43UP77KSh 55,500KSh 68,00018%",https://www.jumia.co.ke/lg-43-4k-ultra-hd-smart-tv-magic-remote-netflix-2021-new-model-43up77-67964104.html,9e86cc0f-b181-4502-bd5a-83abd5e9115a,2023-10-24T14:50:55,"KSh 55,500",lg+tv+43,LG 43” 4K ULTRA HD SMART TV,2023-10-24T14:50:55
628,Home & Office/Home & Furniture/Lighting/Lighting Bulbs & Component/Lighting Bulb/Energy Saving,"Sunnypex All Weathered Solar Fullkit /100watts Solar Panel + 80AH Battery + 300w Inverter + 10 Amp Charge Controller + 4 Bulbs.KSh 11,999KSh 21,80045%offers from3.9 out of 5(19)",https://www.jumia.co.ke/all-weathered-solar-fullkit-100watts-solar-panel-80ah-battery-300w-inverter-10-amp-charge-controller-4-bulbs.-sunnypex-mpg602625.html,a01d56ec-7acd-4c80-998c-13537b8e864b,2023-10-24T17:55:39,"KSh 11,999",lamps,Sunnypex All Weathered Solar Fullkit /100watts Solar Panel + 80AH Battery + 300w Inverter + 10 Amp Charge Controller + 4 Bulbs.,2023-10-24T17:55:39
629,Electronics/Television & Video/Televisions/Smart TVs,"LG 43-inch FHD Smart AI TV 43LM6370 Black 2022KSh 42,999KSh 69,00038%offers from",https://www.jumia.co.ke/43-inch-fhd-smart-ai-tv-43lm6370-black-2022-lg-mpg603475.html,a0d795f0-2daf-4c3f-b179-7d2b62a27ba5,2023-10-24T15:13:03,"KSh 42,999",lg+tv+43,LG 43-inch FHD Smart AI TV 43LM6370 Black 2022,2023-10-24T15:13:03
630,Electronics/Television & Video/Televisions/Smart TVs,"LG 43” FULL HD SMART TV, NETFLIX, YOUTUBE 43LM6370PVAKSh 48,000KSh 55,00013%offers from",https://www.jumia.co.ke/43-full-hd-smart-tv-netflix-youtube-43lm6370pva-lg-mpg603485.html,a0e1ab25-69f2-47c8-be7a-636b0a3208fe,2023-10-24T14:55:52,"KSh 48,000",lg+tv+43,LG 43” FULL HD SMART TV,2023-10-24T14:55:52
631,Electronics/Television & Video/Televisions/Smart TVs,"LG 43” 4K UHD LATEST SMART TV 4K HDR-43UP7750KSh 52,999KSh 65,00018%",https://www.jumia.co.ke/lg-43-4k-uhd-latest-smart-tv-4k-hdr-43up7750-152364526.html,a10e09e6-b36c-42d3-8927-1bed1faa2ccf,2023-10-24T17:43:58,"KSh 52,999",lg+tv+43,LG 43” 4K UHD LATEST SMART TV 4K HDR-43UP7750,2023-10-24T17:43:58
632,Phones & Tablets/Mobile Phones/Smartphones/Android Phones,"Huawei Nova Y61, 6.52"", 128GB + 64GB RAM (Dual SIM), 5000mAh, Sapphire BlueKSh 25,699",https://www.jumia.co.ke/huawei-nova-y61-6.52-128gb-64gb-ram-dual-sim-5000mah-sapphireblue-161855891.html,a1344424-d615-4985-ba3a-3cd9f76b1ff1,2023-10-24T17:51:25,"KSh 25,699",huawei+y6,Huawei Nova Y61,2023-10-24T17:51:25
633,Home & Office/Home & Kitchen/Lighting & Ceiling Fans/Lamps & Lighting/Table Lamps,"Official StoreSun King Pro400 Super Bright Solar LampKSh 4,7784.4 out of 5(21)",https://www.jumia.co.ke/sun-king-pro400-super-bright-solar-lamp-32107373.html,a26c9039-9cc3-42cc-bf8c-41b4c7d9e444,2023-10-24T17:55:38,"KSh 4,778",lamps,Sun King Pro400 Super Bright Solar Lamp,2023-10-24T17:55:38
634,Electronics/Television & Video/Televisions/Smart TVs,"LG 43"" 4K UHD SMART TV,MAGIC REMOTE,ALEXA VOICE CONTROL,GOOGLE ASSISTANT-43UP75KSh 55,000KSh 68,00019%",https://www.jumia.co.ke/43-4k-uhd-latest-smart-tvmagic-remotevoice-controlwi-fi4k-hdr-43up7550-lg-mpg1290969.html,a2a0f210-c5b6-4df4-ade4-7af99f2ea432,2023-10-24T14:52:05,"KSh 55,000",lg+tv+43,"LG 43"" 4K UHD SMART TV",2023-10-24T14:52:05
635,Electronics/Television & Video/Televisions/Smart TVs,"LG 43'' 4K UHD UQ8000 Series, 4K Active HDR WebOS Smart ThinQ AIKSh 59,000KSh 76,00022%",https://www.jumia.co.ke/lg-43-4k-uhd-uq8000-series-4k-active-hdr-webos-smart-thinq-ai-150776581.html,a2e9ed74-ea31-4c9b-8867-98f1035dc344,2023-10-24T15:11:24,"KSh 59,000",lg+tv+43,LG 43'' 4K UHD UQ8000 Series,2023-10-24T15:11:24
636,Electronics/Television & Video/Televisions/Smart TVs,"LG 43” FULL HD SMART TV, NETFLIX, YOUTUBE 43LM6370PVBKSh 46,000KSh 59,00022%",https://www.jumia.co.ke/43-full-hd-smart-tv-netflix-youtube-43lm6370pvb-lg-mpg603484.html,a2ed981d-2a70-4669-b173-89bbf202df82,2023-10-24T14:54:34,"KSh 46,000",lg+tv+43,LG 43” FULL HD SMART TV,2023-10-24T14:54:34
637,Electronics/Television & Video/Televisions/Smart TVs,"LG 43” 4K ULTRA HD SMART TV, MAGIC REMOTE, NETFLIX 43UN73KSh 49,500KSh 60,00018%offers from",https://www.jumia.co.ke/43-4k-ultra-hd-smart-tv-magic-remote-netflix-43un73-lg-mpg1290970.html,a347cd2b-8b58-4a0d-aba8-fa7e833a90c1,2023-10-24T15:13:04,"KSh 49,500",lg+tv+43,LG 43” 4K ULTRA HD SMART TV,2023-10-24T15:13:04
638,Electronics/Television & Video/Televisions/Smart TVs,"LG 43-inch FHD Smart AI TV 43LM6370 Black 2022KSh 42,999KSh 69,00038%offers from",https://www.jumia.co.ke/43-inch-fhd-smart-ai-tv-43lm6370-black-2022-lg-mpg603475.html,a3bdc6de-8cbd-4307-82b9-83eb68a95973,2023-10-24T14:50:55,"KSh 42,999",lg+tv+43,LG 43-inch FHD Smart AI TV 43LM6370 Black 2022,2023-10-24T14:50:55
639,Electronics/Television & Video/Televisions/Smart TVs,"LG 43'' 4K UHD TV HDR WebOS Smart AI ThinQ 43UP7550PVGKSh 59,000KSh 68,00013%",https://www.jumia.co.ke/lg-43-4k-uhd-tv-hdr-webos-smart-ai-thinq-43up7550pvg-115780326.html,a3c37d09-db54-4679-af53-27db19d77401,2023-10-23T20:51:33,"KSh 59,000",lg+tv+43,LG 43'' 4K UHD TV HDR WebOS Smart AI ThinQ 43UP7550PVG,2023-10-23T20:51:33
640,Computing/Computer Accessories/USB Gadgets/USB Lamps,"Dp Light Light LED Rechargeable Lamp With USB Cable // Rechargeable 20W Bulb'. Power Saving. 20W, 30W, 50W + Black Extension + CapKSh 990 - KSh 1,460KSh 1,400 - KSh 1,95034%1 out of 5(1)",https://www.jumia.co.ke/dp-light-light-led-rechargeable-lamp-with-usb-cable-rechargeable-20w-bulb.-power-saving.-20w-30w-50w-black-extension-cap-90353890.html,a3e18024-86af-448c-88c6-393119a8b59f,2023-10-24T21:38:19,"KSh 990 - KSh 1,460",bulbs,Dp Light Light LED Rechargeable Lamp With USB Cable // Rechargeable 20W Bulb'. Power Saving. 20W,2023-10-24T21:38:19
641,Electronics/Television & Video/Televisions/Smart TVs,"LG 43'' 43UP7550 UHD 4K TV HDR WebOS Smart AI ThinQ - 2022 Local WarrantyKSh 57,699KSh 97,00041%offers from2 out of 5(1)",https://www.jumia.co.ke/43-43up7550-uhd-4k-tv-hdr-webos-smart-ai-thinq-2022-local-warranty-lg-mpg603489.html,a412f9fd-3a29-47bd-91fd-63142db4fc5b,2023-10-24T14:55:51,"KSh 57,699",lg+tv+43,LG 43'' 43UP7550 UHD 4K TV HDR WebOS Smart AI ThinQ - 2022 Local Warranty,2023-10-24T14:55:51
642,Home & Office/Home & Kitchen/Kitchen & Dining/Cutlery & Knife Accessories/Knife Sets/Knife Block Sets,"Rashnik 7pcs Knife SetKSh 2,000KSh 4,00050%",https://www.jumia.co.ke/rashnik-7pcs-knife-set-129471674.html,a4900a78-a3b8-4a1c-a66b-74bebc6fbb63,2023-10-22T13:56:41,"KSh 2,000",knives,Rashnik 7pcs Knife Set,2023-10-22T13:56:41
643,Electronics/Television & Video/Televisions/Smart TVs,"LG 43UP7750 - 43"" 4K UHD Smart LED TV - Black 2022KSh 55,899KSh 97,00042%",https://www.jumia.co.ke/lg-43up7750-43-4k-uhd-smart-led-tv-black-2022-61876705.html,a4ccdfe1-a331-4cfb-b107-6b4219fa67c8,2023-10-24T15:11:23,"KSh 55,899",lg+tv+43,"LG 43UP7750 - 43"" 4K UHD Smart LED TV - Black 2022",2023-10-24T15:11:23
644,Electronics/Television & Video/Televisions/Smart TVs,"LG 43'' 4K UHD FRAMELESS TV HDR WebOS Smart AI ThinQ 43UP7550PVGKSh 59,000KSh 68,00013%",https://www.jumia.co.ke/lg-43-4k-uhd-frameless-tv-hdr-webos-smart-ai-thinq-43up7550pvg-115514304.html,a50643e9-3c73-4d5e-84cd-08d0856394aa,2023-10-24T14:54:35,"KSh 59,000",lg+tv+43,LG 43'' 4K UHD FRAMELESS TV HDR WebOS Smart AI ThinQ 43UP7550PVG,2023-10-24T14:54:35
645,Home & Office/Home & Furniture/Lighting/Lighting Bulbs & Component/Lighting Bulb/Specialty Bulb,"Generic B22 7W Auto PIR Motion SensorKSh 699KSh 1,20042%offers from3 out of 5(1)",https://www.jumia.co.ke/b22-7w-auto-pir-motion-sensor-generic-mpg601282.html,a5aab38f-b074-4068-8b48-618d193af833,2023-10-22T13:53:02,KSh 699,bulbs,Generic B22 7W Auto PIR Motion Sensor,2023-10-22T13:53:02
646,Home & Office/Appliances/Small Appliances/Other Small Appliances,"Jikokoa MEDIUM STOVE XTRA DURABLE AND ENERGY SAVINGKSh 8,000KSh 10,00020%",https://www.jumia.co.ke/jikokoa-medium-stove-xtra-durable-and-energy-saving-127442828.html,a60005bd-0bff-4b63-8436-ff54b9ed3b73,2023-10-23T15:24:07,"KSh 8,000",jikokoa+xtra,Jikokoa MEDIUM STOVE XTRA DURABLE AND ENERGY SAVING,2023-10-23T15:24:07
647,Phones & Tablets/Mobile Phones/Smartphones/Android Phones,"Huawei Nova Y61,6.52"" //128GB+4GB RAM //Dual SIM //50MP //5000mAh /Ksly+FREE PB+MW+BT+RKSh 24,499KSh 24,9992%",https://www.jumia.co.ke/huawei-nova-y616.52-128gb4gb-ram-dual-sim-50mp-5000mah-kslyfree-pbmwbtr-150993796.html,a6d9d401-7b80-44ea-b6b8-da99a9a5fbac,2023-10-22T14:23:03,"KSh 24,499",huawei+y6,Huawei Nova Y61,2023-10-22T14:23:03
